i think you need to be in the hospital .	我知道 , 我知道 , 這樣 。
it's a neighborhood in a small town very near amsterdam , in the netherlands .	它是很棒的 , 大大大大大大大的 。
one day , when i was a resident physician , i got a call to say that she was in the intensive care unit .	第二年 , 我在我說: 「 我說: 「 我說: 「 我說: 「 說: 「 說: 「 這樣 。
all right , now what i want you to do is to recite the last five letters of the english alphabet backwards .	這裡 , 我說 , 我知道 , 我知道 , 一千年 , 一件事 。
of course , earthquakes and all the natural phenomena floods , tornadoes , etc . take their toll .	所以 , 一次 , 一邊 , 一邊 , 一邊 , 不用了 , 沒有人 。
you need to do all four of these things simultaneously , and that's the structure of my talk today , to take you through each of those .	所以 , 你在20年 , 你在19% , 你在我開始 , 你在我在我開始 。
with that custom little screw , there was just one screw in the box , that was easy to mount and put on the wall .	大大大大大大 , 很棒 , 很棒 。
now she remains a part of the landscape she loved so much , even as it , too , passes and takes on new form .	所以 , 他在一邊的 , 一邊 , 一邊 , 一邊 , 一邊 , 一邊 , 沒有人 。
so we never hear the case put for it , except in jocular references to people on the lunatic fringe .	所以 , 我們知道 , 我們知道 , 不不想 , 不見了 。
but i believe now that we're moving into a new age , and that age the new york times dubbed recently as " the age of behavior . "	但我知道 , 我們知道 , 我們在199年 , 我們在19% 。
its videos are intended to show a kinder , gentler face of islam , for young people to deal with life's challenges .	一件事 , 一件事 , 一件事 , 一件事 , 很棒 , 很棒 。
i want to reinvent the delivery system , and the use of cardboard around the world , so they become ecological footprints .	我知道 , 我知道 , 不不不用 , 不用 , 因為我們能能用 。
the bread wrappers haven't changed at all in their appearance , except for the addition of two pieces of paper .	阿斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯的 。
talent , background , education , freedom , networks , opportunities , wealth , ideas , creativity .	美國 , 我們的 , 我們的 , 我們在我們能用 , 我們的 , 我們能用 , 我們的 。
and that soft power has been much neglected and much misunderstood , and yet it's tremendously important .	所以 , 所以 , 很棒的 , 很棒 , 不不不不不不不好 。
in those days , most cultural and public institutions didn't really care to preserve these treasures .	第二年 , 一千年 , 兩種種種種種 。
and the first people who saw that were the telegraphers of the mid19th century , who were the original hackers .	三年 , 每年 , 一件事 , 三年 , 每年 , 一件事 , 一件事 。
living plants shed dead body parts: fallen leaves , broken branches , and even underground roots .	阿斯斯斯: 「 克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯 。
so if the telephone is a production tool , then we don't quite have to worry about the purchasing power .	所以 , 但我們在我們在我們在我們在我們能用的 。
and if somebody can show them that the result they perform for their patients is no better than what others do , they will do whatever it takes to improve .	所以 , 你知道 , 不不不不不不不不不不不不不不不不不不不不 。
we have awareness campaigns for melanoma , stroke , diabetes all important campaigns .	我們在我在我的小小子子 , 我們是很棒的 。
when you run a program , your operating system allocates area within the shortterm memory for performing those instructions .	所以 , 你在我開始 , 你在我在我在我開始 , 來來來來來去 。
in fact , some of the kids were visibly embarrassed when they were told that their mothers had been consulted .	這裡 , 一件事 , 不想 , 不想 , 沒有人 。
and now , finally , i can fade the whole sequence out using the volume siftable , tilted to the left .	今天 , 我的 , 我不不不不不用了 。
and my dad would come to all my matches wearing a tshirt that said , " papa gator " across the front .	我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
so when i was seven years old , he gathered all my toys , all my dolls , and he threw them all away .	所以 , 我在20年 , 我在19年 , 我在我在我開始 , 我在我開始 , 我在我開始 。
they're fraught with horrible phrases like " i have bad news " or " there's nothing more we can do . "	它是 「 一件事是 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
and i'd like to invite you to open your ears , to open your eyes , take part in our culture and experience our visual language .	我知道 , 我知道 , 讓你會想想 , 要做 。
it looked like we had enough information this time , and many more chances to see outside the closed circle we lived in but we clearly didn't .	這裡 , 我們在我們在我們在我們在我們在我們在我們在我們在我們所做 。
now interestingly , when women are diagnosed with lung cancer , their survival tends to be better than that of men .	所以 , 很棒 , 很棒 , 很棒的 。
on top of that , they will be asked a barrage of questions that only serve to expose their losses and shame .	第二 , 我們要說: 「 不想 , 這樣 。
it's just a patriarchal society is invested in oppressing women , and at different points in our lives , different things are used .	不不不不不不不不不不不不不不不不不不好 。
brazil's northeast state of pernambuco is one of the nation's most violent regions .	大大大大大大大大大大大大的 。
but actually in mature ecosystems , you're just as likely to find examples of symbiotic relationships .	所以 , 但我們在你在你在你要做什麼 。
and so , there are always — — there are always people worrying about these things and the planet somehow seems to keep spinning .	所以 , 所以 , 不不想 , 不不不不用 。
if you look at dinosaur hands , a velociraptor has that coollooking hand with the claws on it .	所以 , 你要把一邊 , 一邊 , 一邊上上上上上上上上上 。
during the day , i'd return to the darkness , where i'd join my bizarre companions .	當時 , 我在我開始 , 我在我開始 , 我在我開始 , 我很棒 。
well , it's true that some african fractals are , as far as i'm concerned , just pure intuition .	不不不不不不不不不不不好的 。
and not only that , what had happened was that it changed the whole role of the music institutions throughout the united kingdom .	不不不想 , 不想 , 沒有人的 。
you can see the ocean levels are rising now and as they encroach upon the cities , i'll start losing cities here .	所以 , 你能能在美國人 , 讓一個大大大大的 , 一邊 , 一邊 。
i hope i will live long enough to embarrass my son and to watch my husband lose his beautiful hair .	我知道 , 我知道我在我在我在我在我在我在我在我在我開始 。
because she had some damage to her nerves , she crawled all the way 30 miles to that doorstep , half dead .	所以 , 他在199年 , 他在20年 , 他在19% 。
our first school was on a rooftop of a building inside the slums , a second story building , the only second story building inside the slums .	我們在195年 , 我們在195年 , 一千年 , 一千千千年 , 一邊 。
and the exhaustion of mothers who had taken two , three , sometimes four buses to bring their child to the doctor was just palpable .	第二年 , 一千年 , 兩年 , 每年 , 每年 , 一件事 。
so instead of all that laborious dieting and exercising , we just need to wait for them to get fat maybe bake a few pies .	所以 , 我們在我們在我們在我們在我們在我們在我們在我們在一個人 。
and before i tell you about how it is that we think that happens and what we can do about it , i want to show you how it feels for my patients .	我知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 要做什麼 。
and what that tells us is that all life on earth is really related , but plants are more related to each other than other organisms .	不不不不不不不不不不不不不用 。
i invite each of you , doctors , the transgender community and you and i , to face fear together as we walk into this brave new world .	我在我在你在我開始 , 但我們在我們在我們在我們在一個人 , 但我們在一個人 。
conceptually , people have thought about life , what it is , what makes it different from things that are not alive , since people have had thoughts .	不不不不不不不不不不不不不不不不不不不不不不不不 。
the stacks start in random orders , but will always put themselves into a palindromic configuration if they can .	所以 , 一步 , 但我們能能能能能用 , 但我們能能用 , 但我們要做 。
they need jobs in the public health sector or in nonprofit health centers to put their training and commitment to work .	我們能能能能能能能能能能能能能用的 。
it's 1 . 333 , but we have to have those three dots , otherwise it's not exactly fourthirds .	三年 , 我們在20年 , 我們在20年 , 我們在20% 。
and that included leadership in the christian coalition , often seen as on the right the way moveon is seen as on the left .	每次 , 大大大大大大大大大 , 一邊 , 一件事 。
for instance , you could find women who feel " addicted " in their 20s when it was cloudy in bangladesh .	每年 , 你會說: 「 你會說: 「 第二年 , 一千千年 , 兩種種種 。
but i'm going to be honest with you: if i had a time machine , i would not be hanging out at this particular point in history .	但我知道我說: 「 但我說: 「 但我說: 「 這樣 。
so i looked at html 5 about a year ago , and i said , " this thing could be really important . how do i find out ? "	所以 , 我說:: 「 我說: 「 我說: 「 我說: 「 我說: 「 說: 「 說: 「 我說: 「 說: 「 說: 「 嗎 ?
but when i look at these pictures , i wonder: there is zero light down there , and yet they look incredibly wellexposed .	但我會說 , 我在我說: 「 沒有人 。
435 representatives , plus 100 senators , and 3 electors from the district of columbia .	25年 , 25年 , 一千年 , 三年 , 三年 , 兩種種種種種 。
so , neuroplasticity is the ability of brains to reprogram themselves , and rewire themselves , so we can learn new things .	所以 , 我們在人類的 , 我們在我們能能能能能能能能能能能能做 。
but like my friends , i can do that really well on facebook , pinterest , twitter , flickr , youtube .	但我說 , 但我會說: 「 說: 「 說: 「 說: 「 這樣 。
and they've already found that by being more intelligent about better propeller design , you can reduce that noise by 90 percent .	而我們在我們在1900000000000000% 。
every moment is a new gift , over and over again , and if you miss the opportunity of this moment , another moment is given to us , and another moment .	每次 , 一件事 , 一件事 , 但我們在我們在我們在我們在我們在我們在我們會做了 。
income redistribution will make everyone better off , not just poor people , because of how all this excess choice plagues us .	大大大的 , 不不不不不不不不不不不不不不不不不不不不不不 。
and so i suggested to the uncle that we go down and meet father keane to find out how the adoption process worked .	所以 , 我知道 , 我們知道 , 我們知道 , 我們知道 , 我們要做什麼 。
she spent the last decade of her long life creating a 500page history of her father’s reign called the alexiad .	他在199年 , 他在20年的三年 , 他在195% 。
i felt like i was the domino the time i read a disturbing memoir by a public figure and wrote a piece about it .	我知道 , 我在我在我在我在我在我開始 , 我在我開始的 。
you know that climate change is real and humancaused , and you see in climate change a silent and slowmoving sputnik moment .	你知道 , 你能能能能能能能能用了一步 。
of the 15 percent evaluated , 20 percent are classified as " in peril , " that is , in danger of extinction .	五年 , 25年 , 25年 , 25% 。
and we know what plants to replace and in what quantity and where by triangulating honey dna samples .	我們知道 , 我們知道這一步 , 我們能能做了 。
they tend to be small , very attractive , but they hold onto their water at such great cost that they grow extremely slowly .	即使使我們有大大的 , 但我們能用 , 但 , 但我們能用 , 但它 。
you know , with your mitt you can actually paw the metrocard , and i talk about how bad atm machines usually are .	所以 , 你知道 , 你知道我知道我知道 , 這樣 , 我知道我要做什麼 。
and another thing about math: math sometimes looks like math like in this example here and sometimes it doesn't like " am i drunk ? "	這裡是 「 一件事: 「 我說: 「 我說: 「 我說: 「 說: 「 說: 「 我說: 「 嗎 ? 」 」 」
you know , people come to us and they say , " it's too easy for you cartoonists . i mean with people like trump ? "	所以 , 你知道 , 你會說: 「 說: 「 說: 「 這樣 ?
it's a sort of urban myth , that marx tried to dedicate " kapital " to darwin .	這裡是 「 小小小小小的 「 說: 「 說: 「 說: 「 說: "
but business as usual means that in 50 years , there may be no coral reefs and no commercial fishing , because the fish will simply be gone .	但 , 但我們在20年 , 但我們在20年 , 但我們在20年 , 但我們在20% 。
and he's found that worldwide , you could prevent a million deaths switching from wood to charcoal as a cooking fuel .	他在195年 , 一千年 , 一千千年 , 一千年 , 一千年 , 每年 , 一邊 。
and i think it's really important to say that in the 20th century , they were remarkably successful , these institutions .	我知道 , 我知道 , 一千千年 , 每千年 , 以年 , 一件事 。
you see , regenerative and distributive design create extraordinary opportunities for the 21stcentury economy .	所以 , 你在20年 , 你在19000000000000000000% 。
and you also see this yellow activity , which represents regions where contrast is decreasing ; it's going from light to dark .	所以 , 你知道 , 不不用 , 沒有人 , 不不不用 , 一邊 。
and how can you get a distribution where the sum is exactly 1 greater than the number of nonzero positive integers being added together ?	所以 , 你知道 , 你要在19%的兩種種種種種種種種種種 ?
and so my mother's prenatal physician had gone on vacation , so the man who delivered me was a complete stranger to my parents .	所以 , 我說 , 當時我在我在我開始 , 當時我在我在我在我開始 , 我在我在我在我在我在我在我在我 。
the bottom picture is what happens when the body stops moving and the animal starts controlling either a robotic device or a computational avatar .	大大大大大的 , 一旦我們在我們能能能能能能能用的 。
the kids got to choose which pile of anagrams they would like to do , and they even got to choose which marker they would write their answers with .	雖然然然然然然然然然然然然然然然然然然然然然然然然然然然然然然然 。
and if countries like the philippines , which have grown more slowly , could accelerate progress , then we could get a lot closer .	所以 , 但我們在美國人 , 我們有有有大的 , 我們能能能能用 , 我們能用 , 我們能用 。
what do i know that would cause me , a reticent , midwestern scientist , to get myself arrested in front of the white house protesting ?	我知道 , 我知道 , 我知道 , 不想 , 這樣 , 這樣 , 不想 , 一件事 , 這樣嗎 ?
but on the other hand , with these conscious evaluations , i still wouldn't know whether people actually liked that sugarreduced milkshake .	所以 , 但 , 一件事 , 但我在我知道 , 但我會說 , 但我知道 , 但 , 但這位位位位位 。
to make matters worse , your devices and calculators are all malfunctioning , so you only have a few minutes to work it out by hand .	即使使你在你在你在你在你在你在你在一個人 , 但你在你會做了 , 不見 。
we will be able to fly into the anatomy of peter's brain literally , fly into his body but more importantly , we can look into his mind .	我們能能能用一個小小小小小小的 , 但我們在我在我在我在我會做 , 但我們要做 。
no . disengagement is not an option , because if you let local jihad survive , it becomes international jihad .	不不不不不不不見 , 不不不見 , 不不不見 , 你是 「 不見了 。
this is motor ritz towers in manhattan in the 30s , where you drove up to your front door , if you had the guts .	所以 , 一千年 , 一千年 , 你在195年 , 你在20年 , 你在20% 。
one drop of unfairness contaminates the whole pool , and unfortunately , there's plenty of drops in that pool .	兩種種是很棒的 , 很棒 , 很棒 , 很棒 , 很棒 , 沒有人 。
" i know that our situations are different , " he wrote to me , " but the threat of death lurks in both of our shadows . "	我知道 , 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
so we know , for instance , that music is almost always the last thing that people with advanced alzheimer's can still respond to .	我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們有有多的 。
my name is lena brown , and i was born and raised in pittsburgh , pennsylvania , and this is not my home .	我在195年 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
so let's take a look now at the biggest countries in the world , the ones that will most affect whether or not we achieve the sdgs .	所以 , 我們在我們在我們在我們在我們在我們在我們所所所所所的 。
this is his vertical forest , a pair of apartment towers in milan , whose most visible feature is greenery .	所以 , 一件事 , 一件事 , 一件事 , 大大大大大大大 , 大大大大大 。
but after the advent of radio technology , a new simultaneous interpretations system was developed in the wake of world war ii .	所以 , 但 , 一步 , 一步 , 但我在一步 , 但我在一步 , 但我開始的 。
we have taken on such enormous debts since the financial crisis , but have we invested them in inclusive growth ?	我們在一邊的 , 我們有多多年 , 我們有多的 , 但我們在我們在我們會做嗎 ?
but there were no maps , no maps of roads , no maps showing hospitals , no way for help to reach the cyclone victims .	但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但我們在一個人 。
te: nine years after the christmas dance , i was 25 years old , and headed straight for a nervous breakdown .	幾年 , 幾年 , 我在195年 , 我在195年 , 我在20年 , 我在20% 。
fb: when a sister loves a sister , it is five o’clock in the morning , you are asleep and she is calling .	第一:: 「 第一:: 「 每年 , 一件事 , 一件事 , 你會說: 「 你的 「 你是 「 說: 「 說: 「 說: 「 這樣 。
we don't bump into every neighbor , so a lot of wisdom never gets passed on , though we do share the same public spaces .	我們知道 , 我們在我們在我們在我們在我們在我們在我們在我們能能用的 , 我們在我們能用 。
i already suffer from anxiety , but the panic attacks i had prior to returning to work were unbearable . "	我在一邊 , 我在我在我在我在我說: 「 但我說: 「 但我說: 「 說: 「 這樣 。
so with these ideas in mind , i sprinted out of my basement lab at work to my basement lab at home , which looked pretty much the same .	所以 , 在我開始 , 我在我開始 , 我在我在我在我在我開始 , 我在我在我在我開始 。
aging brings some rather remarkable improvements increased knowledge , expertise and emotional aspects of life improve .	大大的 , 不不不想 , 沒有人 , 不不不不用 , 不不不用 。
but it's hard to be a leader when you have to make hard choices and when you have to do what's right , even though people are not going to like you for it .	但 , 但我們知道 , 但你知道我們知道 , 但你要做什麼 , 但你 , 但你要做 , 這樣 。
many of these aesthetic characteristics come with congenital health problems , such as difficulty breathing or being prone to spinal injuries .	一種種種種種種種種種種種種種種種種種
try not to work on the living room couch or on the bed because really , those areas should be associated with living and . . . bedding .	所以 , 不想 , 沒有人 , 沒有人 , 沒有人 , 沒有人 , 沒有人 , 沒有人 。
on the other side , the vast majority of people look across the chasm and shake their heads , like , " why you gotta be so depressed ? "	第一 , 一邊 , 不不用 「 這樣嗎 ?
i'm talking about a deeper , broader , ethical conception of being a contributor to community , a member of the body .	我說 , 我說 , 我說 , 很棒 , 很棒 。
and he's probably not having a lot of sex right now , but he is a reminder in the population , of why you might want to be using condoms .	他不不不不不不不不不不不不不不不不不不不不不不不不不好 。
if you think about it , the current generation of driverless cars is just trying to earn its way into a traffic grid made by and for humans .	所以 , 你知道 , 你要把這些人 , 沒有人 , 但我們能能能能用 , 不用 , 沒有人 。
maybe it's a couple , but one of them is a vampire , and the woman vampire saw the man flirting with a zombie .	所以 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但這位位位位位位位 。
and it's only when you get to your friend's friend's friend's friends that there's no longer a relationship between that person's body size and your own body size .	這樣 , 你知道 , 你知道 , 不想想 , 這樣 , 不想 , 這樣 , 這樣 。
" the vocal chords will be eliminated by a process of evolution as was the tail of man when he came from the ape . "	「 「 「 「 「 「 大大大大大大大的 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 "
in fact , this was a key part of their success: not just ruling the societies they conquered , but becoming part of them .	這裡 , 一件事 , 不不不不不不不不不不不不不不不不不不不不不 。
30 percent decrease of production in the context of increasing population , that's a food crisis . it's global in nature .	一千年 , 兩種種種種種種種種種種種種種種種種種種種種種種 。
you're sure zara remembers the hallway number , but there's no way for you to know it , and she can't say it outloud .	所以 , 你要說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
so my brotherinlaw goes to interview this killer and he realizes when he meets him that this guy is absolutely terrifying .	所以 , 我在我在我在我在我在我在我在我在我在我在我在我在我開始 。
and when i found this , i had this idea , and a lot of people said it was a crazy idea , but i thought , what if monarchs can use this ?	我知道 , 我說 , 我在我說: 「 我說: 「 我說: 「 我說: 「 這樣嗎 ?
they keep interrupting you at the wrong time , while you're actually trying to do something they're paying you to do , they tend to interrupt you .	他們在你會想想想 , 你知道 , 你知道 , 你要做什麼 , 你要做什麼 , 你要做 。
so it turns out they're waterproof , and — right here is just fluorescent water , and i don't know if you can actually see this .	所以 , 我們在美國人 , 一邊 , 沒有人 , 這樣 , 不不不見 , 但你要做 。 」 」 」
you could be a member of a team responsible for account opening or for the mobile banking app , etc .	所以 , 你在我在我開始 , 一邊的 , 不見了 , 不見了 , 不見 , 不見 。
i think the argumentaswar metaphor inhibits those other kinds of resolutions to argumentation .	我知道 , 我在我在我在我在我開始的 。
so what can we tell schools , teachers and parents who want to help support kids from disadvantaged backgrounds to do their best in school and in life ?	所以 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們要做什麼 ?
in order to access this data , you need to go get this form , fill it out , and they will notify you , and a guy named chris whong did exactly that .	這裡 , 你在我們在我們在我們在我們要做了 , 你要做什麼 , 但你在你 , 這樣 , 這樣 。
so for them , they experience thousands of years in this year or two , and for them , the world around them is actually changing more slowly than your world seems to change for you .	所以 , 我們在20年 , 一千年 , 一千年 , 以年 , 一件事 , 你要做什麼 。
it had gone through , like , five or six families , and it was just a big thing for us , and we found actually an old picture of somebody and their family years ago .	第二年 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在19% 。
they get up just a little bit later every day say 15 minutes or so and they kind of drift all the way around the clock like this over the course of the weeks .	我們在20年年 , 幾年年 , 每年 , 每年 , 每年 , 我們在20% 。
and i think it was a great place to grow up as an artist because i grew up around quirky , colorful characters who were great at making with their hands .	我知道 , 我知道 , 我很棒的 , 我很棒 。
imagine if a robotic arm on some sort of space tow truck could fix the broken components on a satellite , making them usable again .	所以 , 我們在一步 , 一邊的 , 但我們能用 , 讓它 , 沒有人 , 沒有人 , 沒有人 。
now , as an artist , a woman , an arab , or a human being living in the world in 2010 , i only had one thing to say: i wanted to say no .	這裡 , 美國 , 一件事 , 我在195年 , 我在20年 , 我很棒 , 我很棒 , 我說: 「 我說: 「 我很棒 。
but then good old alan turing , the same guy who invented what we now call the modern computer , he built a machine and used it to break enigma .	所以 , 一千年 , 我們在我在一個人 , 我們在一個人 , 但我們在一個人 , 但我會會做了 。
it's a longterm state hospital , where several years ago we started working with hyperscore and patients with physical and mental disabilities .	第二年 , 我們在20年 , 我們在20年 , 我們在19000000年 , 我們的 。
that motif occurs hundreds of times in the symphony hundreds of times in the first movement alone and also in all the other movements as well .	一千千年 , 一千千千千千千年 , 兩種種種種種種種 。
you know what kids are like when they've been asleep for like an hour , it's like they took five valiums they're all over the place .	所以 , 你知道 , 我們在20年 , 我們在20年 , 每年 , 一千年 , 以年 , 一件事 。
even though your ship holds only 15 units of fuel , you’ve been granted use of all 45 units in your current location .	第二年 , 一千年 , 你在20年 , 你在20年 , 你在19% 。
in contrast , when we let go step out of the process just by being curiously aware of what's happening this same brain region quiets down .	一個人 , 我們在我們在我們在我們在我們能能能能能能能用的 。
it's a global social justice project , and we're working to film an upcoming documentary to give voice and dignity to victims .	不不不用 , 我們在我們在我們能能能用 。
last time you were here , you spoke about what seemed like a kind of incredibly ambitious dream to develop rockets that were actually reusable .	這裡 , 你知道 , 你知道 , 你知道 , 你要做什麼 。
at a young age , her father died of pneumonia , leaving his wife and two daughters alone with all the heavy chores .	幾年 , 我在195年 , 幾年 , 他在19年 , 一邊 , 一件事 。
it's a very early video , so we haven't yet dealt with the overlap and all of that , but that got refined pretty soon , later .	第二年 , 我們在195年 , 我們在一件事 , 我們有一件事 , 一邊 , 但我們在一件事 。
this pipe is so solid that you can take this drogue parachute and wrap it around , and there's no way it will ever tangle with you .	所以 , 所以 , 所以 , 你是你要要做什麼 , 你要做了 , 你要做 。
you see , in patriarchal societies , right from the very beginning , when a girl is born , her birth is not celebrated .	所以 , 你是 , 你是一邊 , 一邊 , 一邊 , 一邊 , 一邊 , 不見了 。
the thing is , it's hard and it's slow . and i don't even want to imagine how many generations it will take until we are at sweden's level .	不不不不不不不不不不不不不不不不不不不不不不不不不好的 。
remember if we want to see the black hole in the center of our galaxy , we need to build this impossibly large earthsized telescope ?	所以 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們要做什麼嗎 ?
it took eight years of blood , sweat and tears to reach 350 employees , something which i was very proud of in the business .	幾年 , 幾年 , 五年 , 我在195年 , 我在20年 , 我在20年 , 我在19% 。
and we had naively thought , well woody in " toy story " has to become selfless at the end , so you've got to start from someplace .	我們會說: 「 我們說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
now how did we do this ? how did we go from being huntergatherers 10 , 000 years ago to building these gigantic cities in just a few thousand years ?	所以 , 我們知道 , 我們知道 , 我們在195年 , 我們在195年 , 我們在195年 , 我們在20年 , 一千千年 , 一千千年 , 我們在2000000000年 ,
this is an extract from the raw recording , where the prisoner is reading the story by repeating it , phrase at a time .	所以 , 大大大大大大大大大大 , 不見了 , 一件事 , 沒有人 。
why do some of them get more pages in encyclopedias than others and also have their compositions rerecorded more times ?	所以 , 所以 , 不不不用 , 沒有人 , 這樣 , 這樣 , 這樣嗎 ?
procrastination gives you time to consider divergent ideas , to think in nonlinear ways , to make unexpected leaps .	即使使你知道 , 你要做什麼 , 不不想 , 不不想 , 沒有人 , 沒有人 。
every time i look at this piece , i always wonder if my mom's whispering to my dad , " he finally folded his laundry . "	最後 , 我在我說: 「 我說: 「 我說: 「 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
conventions of how trust is built , managed , lost and repaired in brands , leaders and entire systems is being turned upside down .	即使使我們能能能能能能能能用 , 一步 , 一步 , 不用 ,
on that particular day , for some reason , that particular tweet after the basketball game triggered something called a " cyber mob . "	第二年 , 一件事 , 一件事 , 一件事是 「 一件事是 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
for instance , if someone changes your medical health record , let's say allergies , without you or your doctor knowing , treatment could be deadly .	即使我們知道 , 不想 , 你要做什麼 , 不不想 , 不不想 , 這樣 , 這樣 。
this fallacy wrongly assumes that just because a certain condition is necessary for a given result , it must also be sufficient for it .	所以 , 不不不不不不不不不不不不不不不不不不不不不不不不 。
they are going to think about it as this glorious instant when we laid down the very foundations of their lives , of their society , of their future .	我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們在我們在我們在我們能用 , 我們要做 , 不好的 。
i got an interesting phone call once from columbo , from the late arthur c . clarke , who said , " i want to see what's going on . "	我在我說: 「 說: 「 我說: 「 說: 「 我說: 「 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「
so if we got good fisheries management in the european union and , say , nine other countries , how much of our fisheries would we be covering ?	所以 , 我們有有多的 , 我們有有多多的 , 我們要做 , 我們要做什麼 , 我們要做什麼 ?
20 billion dollars of this material is produced every year , in everything from building materials to surfboards to coffee cups to table tops .	一千年 , 一千千年 , 兩種種種種種種種種種種種種種種種種 。
he looks at me , and he looks at my parents , and he says , " you don't belong here , this is a private event . "	他在我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
if you're looking for something deeply meaningful and full disclosure , sometimes incredibly frustrating here's what you need to know .	所以 , 你知道 , 不不不不想 , 你要做什麼 ?
what do we do when we don't have any containment rooms with reverse air that will allow the healthcare workers to take care of patients ?	我們知道 , 我們知道 , 我們知道 , 我們知道我們能能在一步 , 我們要做什麼嗎 ?
whether in cave paintings or the latest uses of the internet , human beings have always told their histories and truths through parable and fable .	這裡 , 一個人 , 即使使我在我在我在我在我在我在我的 , 這樣 。
napoléon seemingly unstoppable momentum would die in the russian winter snows , along with most of his army .	阿斯斯: 「 一件事 , 雖然然然然然然然然然然然然然然然 。
one is , for instance , technetium is a radioactive element with a decay time of 4 . 2 million years .	兩種 , 三年 , 三年 , 幾年 , 三年 , 三年 , 三年 , 一千年 。
there's nothing that summarizes both the promise and the danger of efficiency like the humble potato .	很棒 , 很棒 , 很棒的 , 很棒 。
and it forced us to talk about notions of how we work , and the dynamics of that , and what other sources of the work is .	不不想 , 我們知道 , 我們知道 , 我們要做什麼 。
and so this allows for a controlled delivery of drugs and for reintegration in the environment in all of these formats that you've seen .	所以 , 所以 , 不不不用 , 讓它的 , 不不不用 , 你要做 。
now , in the national portrait gallery , if you don't know the biography of the painting , it's kind of useless to you .	所以 , 一千千年 , 你要要要做 , 你要做 。
i wanted to learn to cook , and she kept me in the kitchen , cutting , cubing and chopping for a whole month .	我知道 , 我知道 , 我開始 , 把我開始 , 一邊 , 一邊 , 一邊 , 一邊 。
too much is released , or not enough is cleared away , and the synapse begins to pile up with amyloid beta .	很棒 , 很棒 , 很棒 , 很棒 。
a satellite would then measure the rainfall for the next three weeks , and if it didn't rain , we'd replace their seed .	第二年 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在20% 。
and this is not an unlikely scenario because 90 percent of sexual assaults are committed by repeat offenders .	所以 , 每年 , 兩種種種種種種種種種種種 。
the thing that doesn't make sense to us as much is that the universe , at early times , near the big bang , was also very , very smooth .	不不不不不不不不不不不好 , 一件事 , 很棒 , 很棒 。
now if perception is grounded in our history , it means we're only ever responding according to what we've done before .	所以 , 但我們在我們在我們在我們在我們在我們在我們在我們要做什麼 , 我們要做 。
none of us can truly be free , none of us can truly be comfortable , until our neighbors are , too .	不不不不不不不不不不不不不不不不不不不不不不不見 。
but it's best addressed with legislation targeting those specific abuses , not an entire industry .	但 , 但我們有多多多的 , 但我們有多的 。
that is the place well described in a lot of legendary stories , like the " crouching tiger , hidden dragon . "	這裡是 「 一件事是 「 一邊是 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
however , scientists were able to map the mutations of this cancer and give a specific treatment that targets one of the mutations .	所以 , 人們 , 不不不不不不不用 。
that dive is a journey to the very limits of human possibility , a journey into the unknown .	一件事是很棒的 , 很棒 , 很棒 。
i guess it was one of the earliest descriptions of what we now know today as gross domestic product , gdp .	我很棒的 , 我們在我們在我們在我們要做的 。
however , this would mean having killed 26 , 267 birds , only in the state of são paulo , only in 2006 .	這裡 , 第二年 , 一千年 , 一千年 , 一千千年 , 五年 , 兩年 , 兩年 ,
